height_mm,rainfall_mm_per_h,speed_mm_per_min,time_to_recede_min
391.27,24.58,15.76,285.13
67.52,29.04,11.41,102.73
398.37,14.84,7.36,563.83
275.72,22.27,13.2,242.33
241.71,52.95,12.26,276.53
101.54,39.97,10.14,160.06
257.11,16.13,11.07,256.56
127.65,6.04,7.61,176.75
326.67,25.09,6.7,525.43
102.89,26.8,13.04,119.12
188.68,37.44,9.1,263.41
144.47,21.97,9.68,182.21
101.25,37.67,11.12,147.56
274.13,59.03,11.06,336.37
253.55,42.23,4.28,655.37
320.9,29.28,15.15,255.8
22.01,27.25,10.48,61.87
306.42,24.65,9.19,370.42
450.54,47.71,11.72,455.88
154.84,20.59,10.95,172.34
389.51,30.68,13.07,344.08
173.68,30.77,12.15,189.08
62.76,22.47,12.87,82.47
169.44,9.41,15.4,124.11
304.82,34.84,13.53,277.48
116.18,29.08,9.36,167.78
139.97,37.5,5.51,310.35
259.35,22.0,16.67,188.56
200.31,48.31,9.05,293.82
258.46,16.85,8.11,344.06
223.78,55.68,3.05,816.49
247.96,3.79,11.35,224.07
156.77,36.52,10.6,202.74
223.17,37.13,3.94,622.19
107.26,18.07,11.81,117.9
328.84,36.37,8.01,465.23
136.57,49.19,20.0,142.08
312.88,0.0,7.72,405.16
176.64,37.54,8.26,270.18
220.2,0.0,6.5,338.72
150.5,15.52,15.11,122.87
98.4,54.44,8.51,197.3
25.52,21.27,7.1,67.86
94.47,12.39,12.83,92.23
167.61,27.03,4.48,414.79
221.19,61.02,12.5,268.47
301.04,2.52,17.13,179.57
155.42,14.23,12.27,148.05
111.8,52.46,12.55,167.77
55.73,57.87,13.48,128.14
248.01,28.45,16.84,189.96
338.32,11.41,14.84,245.11
326.63,61.44,11.76,369.94
270.99,53.92,13.62,279.91
263.85,40.18,6.46,468.96
369.76,17.81,13.11,308.87
233.21,29.26,5.98,434.02
264.61,27.59,8.53,351.54
167.92,34.96,1.0,1731.66
63.8,51.77,11.61,132.62
131.62,43.19,7.42,242.06
199.08,13.84,14.44,158.59
206.08,50.65,11.56,254.23
392.63,34.7,14.5,322.89
208.13,40.31,5.67,427.81
317.88,52.0,14.15,302.59
156.49,13.33,18.42,104.93
168.83,29.46,13.06,173.5
67.1,22.03,13.16,84.02
125.77,6.48,10.68,127.5
252.7,35.2,7.9,372.62
200.76,67.67,13.04,255.41
294.29,2.4,3.98,743.84
218.13,29.52,8.33,306.16
164.75,39.61,2.92,624.46
414.83,31.85,7.19,625.09
190.61,28.3,12.57,194.12
316.3,10.51,12.02,278.88
159.88,33.49,10.2,206.93
270.96,18.65,10.68,281.64
292.8,0.0,2.46,1191.93
220.85,47.92,8.51,331.4
10.0,44.38,7.27,80.31
201.83,30.77,7.36,320.24
323.05,33.44,12.4,310.71
252.75,46.11,6.56,454.58
244.58,33.37,7.58,372.66
27.77,43.56,1.65,233.49
127.95,25.54,8.82,183.32
241.14,49.68,5.65,501.41
241.04,34.81,10.32,285.85
321.47,32.91,6.2,568.23
185.51,10.95,10.42,194.49
240.58,34.3,9.42,306.82
201.64,17.52,16.69,147.11
101.31,20.43,11.99,115.14
10.0,17.77,2.64,64.51
243.1,14.01,4.94,513.07
217.39,61.87,10.22,305.51
138.18,49.97,6.28,294.97
38.08,58.81,1.0,469.04
262.97,11.66,15.4,188.27
173.41,31.07,12.88,181.23
255.69,10.6,12.08,227.49
386.4,19.56,7.57,539.74
10.0,16.23,11.71,32.88
130.04,48.59,7.18,253.94
179.06,24.06,10.82,201.59
345.48,46.03,6.32,615.89
36.36,39.06,16.07,81.23
393.59,64.55,3.72,1155.13
213.59,7.81,14.93,154.78
190.4,48.89,10.16,260.81
180.19,47.2,8.04,294.86
156.37,15.4,10.67,169.68
304.81,45.11,12.93,303.34
93.15,35.04,15.47,112.79
234.54,26.59,11.25,248.32
161.58,17.64,6.44,277.47
123.79,19.21,10.22,149.91
458.6,60.75,17.27,356.71
241.91,30.01,15.39,202.19
261.33,41.73,13.64,254.26
313.78,18.14,13.18,265.23
57.87,18.3,12.8,72.67
375.23,46.23,14.64,325.74
10.0,9.76,8.17,26.87
123.12,23.77,4.58,304.51
154.1,30.51,10.28,195.72
258.17,31.67,6.73,431.14
221.87,27.31,5.78,424.84
183.32,35.94,7.12,311.42
198.8,40.39,19.94,160.28
102.2,41.02,10.54,158.45
50.28,15.21,11.45,66.74
272.65,25.74,5.11,572.11
269.37,47.92,2.62,1098.06
358.45,43.42,6.72,598.24
121.0,9.41,15.75,90.92
269.28,35.27,11.34,290.43
171.63,0.33,12.39,138.96
319.05,30.7,12.95,292.34
302.2,58.47,7.63,483.52
221.12,15.78,15.55,165.86
166.05,17.49,7.47,248.55
296.09,41.46,15.62,251.69
264.69,6.86,11.77,235.19
131.56,20.51,2.84,493.37
67.22,38.95,7.01,154.34
171.15,20.49,2.86,629.09
351.54,26.46,14.65,279.6
314.65,41.16,9.9,379.54
88.77,36.32,1.09,871.39
83.22,34.0,11.5,123.35
327.47,24.91,7.85,454.46
86.44,35.55,4.06,265.97
250.93,28.14,16.71,192.37
138.39,36.87,10.43,188.0
361.7,22.55,8.83,443.62
122.96,27.26,8.4,187.23
314.34,15.15,3.95,819.14
218.49,29.47,4.78,501.12
225.22,17.83,15.14,175.51
10.0,13.29,8.1,32.27
10.0,33.88,10.09,60.73
177.94,33.19,1.82,1026.06
224.69,41.74,4.73,537.89
87.48,23.53,12.44,105.63
91.13,36.12,11.51,133.35
256.15,38.26,17.01,207.95
256.29,36.67,15.37,221.73
186.23,17.62,9.08,231.58
278.02,32.24,11.89,282.15
82.58,35.46,8.73,147.75
164.41,30.11,18.22,135.4
364.79,0.0,14.6,249.92
206.83,32.41,10.68,242.3
212.63,63.19,10.8,291.63
430.59,24.6,15.78,309.78
60.07,19.08,12.32,77.38
279.64,35.6,16.23,225.65
366.4,34.69,1.23,3042.04
167.51,47.89,11.84,213.26
285.96,11.13,7.94,376.93
101.8,40.97,17.03,121.25
131.33,38.86,16.19,139.42
238.5,27.87,10.13,277.21
279.86,35.08,16.14,225.99
312.09,45.44,17.13,250.33
356.96,43.08,10.3,411.27
193.26,12.85,19.89,116.46
319.36,42.3,9.87,386.87
165.77,29.03,9.14,224.87
290.21,31.09,13.46,262.19
220.75,31.1,8.58,303.79
244.57,27.75,10.34,278.11
242.35,47.88,15.64,226.79
39.53,28.74,10.08,82.34
87.59,13.21,3.22,291.83
210.25,24.1,11.47,219.47
31.27,32.68,7.21,92.36
283.12,48.44,13.46,282.98
287.16,39.05,12.78,283.18
232.72,17.24,15.89,172.36
87.89,67.28,13.63,165.4
338.01,33.97,14.36,286.33
403.72,49.13,7.32,624.96
214.71,27.72,13.22,204.05
251.05,38.0,17.87,197.46
220.17,42.59,7.25,367.77
253.04,48.27,17.2,219.53
188.04,45.86,7.8,309.79
196.54,43.08,6.59,362.77
290.57,25.27,11.18,297.7
434.56,21.42,12.86,369.96
59.99,34.99,13.65,96.44
189.62,44.0,6.15,374.17
81.95,26.66,11.74,109.81
359.2,45.98,7.26,563.89
141.23,51.79,4.04,426.88
55.68,16.26,6.29,112.97
263.82,17.45,7.0,403.25
374.43,27.89,12.09,351.64
266.36,34.61,14.61,234.25
220.48,22.13,4.11,570.01
240.91,50.28,11.41,286.61
341.48,36.36,5.29,699.68
112.58,30.59,12.52,135.83
188.82,8.46,7.51,264.14
154.73,10.26,5.79,282.42
83.21,34.22,13.2,114.37
167.16,0.0,7.65,218.45
310.77,45.19,8.74,423.52
256.66,27.63,1.12,2332.96
264.43,78.65,13.79,309.78
214.65,64.62,13.28,258.52
252.33,27.28,10.02,292.7
119.94,28.4,3.89,350.96
169.05,44.93,14.84,181.33
219.2,55.55,7.33,382.17
227.75,5.43,8.19,286.35
232.02,3.2,19.25,125.35
186.17,20.67,7.19,290.09
162.26,38.74,12.97,183.23
500.0,37.45,12.25,464.4
290.68,46.05,11.56,320.51
241.31,12.0,11.13,234.86
176.68,0.0,11.51,153.56
154.88,42.87,11.09,203.99
186.92,17.58,9.79,217.25
229.28,0.0,16.05,142.9
11.96,32.18,4.75,73.44
43.06,41.9,14.09,93.42
136.31,28.17,13.29,144.83
220.71,23.13,12.79,207.22
176.07,27.61,14.47,163.11
347.81,24.44,9.63,397.85
51.76,9.78,2.52,219.73
124.87,19.28,9.71,157.5
352.01,37.82,6.04,639.99
213.11,34.83,7.07,353.56
288.48,32.52,5.03,622.27
405.12,15.07,8.09,523.34
130.62,27.28,7.61,212.48
190.07,0.0,1.0,1900.69
172.76,32.68,12.8,183.97
10.0,51.43,18.88,82.45
168.96,7.89,12.42,147.82
288.11,21.21,9.19,345.37
254.06,34.94,9.78,312.15
261.91,48.79,8.32,388.13
162.45,23.28,10.36,191.72
134.39,19.62,9.85,165.83
326.93,0.47,6.64,493.37
150.27,31.55,16.73,137.14
229.41,60.63,4.05,657.19
216.33,34.16,12.87,219.29
346.17,29.67,9.6,405.27
297.14,34.83,17.6,221.05
70.47,29.83,11.36,106.77
81.24,17.8,8.56,121.62
257.89,42.35,9.01,349.78
193.57,33.39,10.16,240.6
154.48,30.26,5.43,329.96
301.56,15.37,6.93,458.05
218.75,49.55,2.86,839.11
205.25,39.97,6.31,385.32
277.98,21.71,10.38,300.48
162.49,45.03,11.2,212.61
356.85,22.54,2.08,1747.23
121.2,18.27,9.45,155.64
265.69,18.6,12.25,244.73
343.38,3.43,9.35,372.47
62.27,37.07,7.46,139.03
165.67,2.53,8.35,202.17
314.22,11.57,7.84,418.31
315.72,0.0,7.45,423.62
182.85,28.71,10.7,214.03
126.53,27.75,19.23,107.41
295.59,25.1,7.03,458.41
318.35,14.36,8.73,386.32
83.53,12.42,9.79,103.92
79.61,36.97,7.25,165.24
222.53,21.74,14.39,187.22
262.94,34.75,1.0,2681.48
170.09,16.72,7.88,241.05
267.93,32.72,13.27,250.93
128.99,49.55,8.82,220.51
10.0,38.79,6.72,73.08
157.61,23.81,11.76,169.71
206.32,33.86,13.63,202.21
172.42,26.39,10.84,198.6
84.14,30.12,6.8,169.0
18.44,25.12,11.82,53.26
148.59,27.53,8.39,218.37
289.77,33.18,12.98,273.0
325.62,15.1,15.93,227.02
318.77,14.76,1.0,3209.86
118.41,9.17,10.44,127.13
84.63,6.0,3.06,285.83
249.66,11.74,19.77,143.91
263.51,32.39,8.13,372.81
240.02,16.61,12.99,209.75
10.0,37.7,9.86,66.7
113.31,30.52,6.79,212.72
197.03,0.47,6.31,312.87
248.72,39.82,16.34,211.93
276.73,42.16,13.82,263.43
214.43,15.09,17.77,143.28
233.08,36.3,10.22,282.47
208.49,17.15,11.15,212.68
268.56,31.47,8.93,347.9
231.29,11.03,8.85,277.84
206.57,3.1,5.83,358.84
173.16,24.26,10.34,203.92
208.13,28.14,6.84,346.36
248.46,24.03,11.77,247.19
226.75,12.24,10.68,230.67
238.08,24.0,11.15,249.52
334.27,34.04,16.7,251.22
226.52,29.33,9.85,273.98
135.1,32.74,13.03,152.81
288.36,19.95,18.21,188.31
63.38,47.58,15.23,112.99
91.86,12.36,14.61,81.4
233.58,37.31,8.77,322.22
251.64,47.73,10.92,302.06
75.49,37.21,4.73,215.53
161.72,26.96,12.0,175.26
139.39,22.08,11.1,158.72
151.33,45.54,10.09,218.24
294.36,8.66,14.11,221.62
270.65,15.45,5.17,546.79
198.09,24.04,16.54,155.82
145.4,48.56,13.61,179.71
65.04,35.7,9.72,120.47
342.02,15.48,9.41,386.87
259.21,25.35,11.92,255.43
129.33,20.79,16.08,111.59
271.96,19.35,10.41,290.37
192.98,44.68,10.58,249.49
171.29,9.42,10.07,184.19
243.52,54.13,17.13,223.37
125.85,42.42,8.52,211.27
165.62,46.36,9.88,237.15
212.15,23.06,15.85,168.4
150.05,27.75,10.59,183.35
266.91,8.5,14.55,196.22
386.91,22.13,6.35,642.03
124.57,37.4,9.18,191.82
33.49,49.44,15.94,95.17
10.0,13.39,7.29,33.8
184.95,24.52,9.39,233.64
133.68,27.73,11.03,162.83
220.79,9.06,6.04,378.93
213.26,38.87,8.34,313.87
39.68,19.14,10.45,66.68
18.51,27.07,10.19,58.78
229.59,23.22,15.12,186.66
213.54,18.16,16.17,159.34
157.42,29.89,6.58,284.24
34.29,26.77,10.45,72.97
247.14,24.42,12.7,231.28
327.19,19.07,16.07,232.27
227.8,34.79,12.87,229.13
115.25,54.8,11.16,185.45
204.46,32.1,12.67,209.57
63.39,44.94,12.7,117.34
305.8,9.15,6.29,499.95
208.18,32.37,10.77,241.83
23.18,13.54,15.84,34.95
169.93,7.85,9.17,197.07
246.33,18.91,10.52,262.57
166.7,47.88,9.03,256.42
172.41,44.25,1.0,1790.48
77.56,33.65,10.08,127.39
256.65,7.01,11.21,239.52
135.15,27.06,7.95,210.59
10.0,34.53,5.38,70.37
162.87,32.63,6.48,300.39
298.11,2.34,13.06,231.84
161.31,16.65,17.89,115.13
373.8,29.04,15.53,284.26
242.9,38.04,4.62,582.52
233.88,0.0,13.42,174.29
187.16,27.57,7.35,296.08
193.17,32.15,7.67,300.04
173.66,42.74,8.15,277.14
169.77,40.39,12.82,192.97
253.09,38.74,13.84,241.01
106.42,18.0,9.61,137.76
92.41,1.38,9.68,97.58
87.68,24.1,11.86,110.1
404.57,45.02,12.27,397.2
253.03,50.9,14.7,248.43
230.45,40.66,4.86,534.92
94.25,36.44,10.08,148.16
262.33,35.69,5.73,511.54
188.34,21.66,9.8,224.75
221.42,28.05,9.1,285.51
102.34,55.04,9.81,186.84
216.03,15.86,6.8,341.43
157.62,54.22,4.05,470.43
123.44,25.17,1.62,798.67
273.41,49.88,9.48,363.37
46.23,8.9,8.28,69.21
256.48,38.79,7.3,409.7
268.45,18.95,15.29,203.99
112.04,8.77,6.56,183.88
117.97,33.28,15.67,125.21
177.7,45.14,16.5,175.44
228.2,17.33,2.2,1064.98
184.71,7.51,10.37,189.4
243.36,28.62,8.4,332.6
376.3,28.69,1.0,3806.01
149.23,38.22,4.22,410.84
28.48,44.24,13.1,88.11
282.59,29.11,18.08,199.99
368.33,57.83,13.61,357.37
239.28,33.36,11.29,261.9
91.23,24.8,9.91,129.22
187.61,5.83,16.73,120.88
88.15,26.06,18.59,86.5
264.29,24.95,7.65,382.78
64.87,44.4,2.0,390.95
169.99,36.94,1.61,1113.03
99.57,12.31,15.29,83.59
212.68,32.58,9.81,265.64
163.37,40.07,10.73,212.32
217.68,52.92,2.84,846.55
202.24,43.31,6.99,354.4
101.33,41.41,8.82,177.04
262.69,30.9,10.83,288.88
195.12,35.82,8.41,285.87
101.15,48.74,5.85,245.99
424.09,10.01,6.86,633.07
247.64,24.76,14.83,204.09
184.67,18.41,10.98,195.82
341.52,35.69,12.45,327.87
384.18,48.45,6.4,672.54
185.47,21.05,1.0,1886.22
234.74,0.0,7.91,296.85
101.2,23.82,6.53,190.61
185.28,43.7,11.4,228.14
180.09,38.06,20.0,147.14
218.48,36.42,12.78,225.58
233.28,25.8,20.0,155.34
255.98,10.81,12.28,224.76
223.76,37.73,7.48,355.73
78.93,17.49,11.39,95.51
106.15,62.76,17.12,156.14
145.36,38.56,17.32,141.77
171.78,21.29,7.7,255.06
305.08,20.83,11.01,308.27
83.71,28.61,4.28,238.35
164.26,26.41,13.3,163.13
295.3,46.75,16.21,252.26
170.01,32.8,10.16,216.54
246.04,19.03,7.33,364.18
186.05,58.36,11.44,250.15
225.68,30.74,11.67,239.5
177.15,41.53,10.32,233.88
266.71,20.88,10.71,280.23
45.49,35.45,9.3,102.06
163.67,34.67,13.98,169.04
229.66,1.66,12.94,179.89
253.37,60.23,6.07,507.92
349.3,49.36,5.96,660.34
160.9,24.04,8.98,215.19
347.95,13.47,12.95,288.94
134.1,35.21,10.59,179.42
332.86,31.3,7.43,495.11
281.75,35.34,11.05,308.07
108.65,32.87,8.68,174.53
230.7,37.59,13.52,227.0
194.88,51.71,11.33,249.53
262.56,38.52,8.74,358.23
177.67,14.26,10.93,184.0
169.28,50.44,15.26,186.58
336.91,54.61,7.72,518.24
190.13,77.28,11.61,279.67
282.64,13.15,9.72,310.56
177.46,33.64,11.71,202.04
366.67,0.0,7.38,496.72
132.17,38.3,10.44,184.03
138.59,21.78,14.43,128.7
352.45,58.85,6.25,652.02
155.51,18.38,4.68,359.68
360.11,4.66,4.83,751.91
289.18,22.93,5.32,578.25
184.54,0.37,12.38,149.59
18.67,41.27,4.38,104.56
198.07,0.0,8.81,224.86
210.16,30.43,12.47,214.13
316.72,0.0,11.67,271.48
358.84,25.2,8.46,462.07
131.5,54.65,10.76,204.15
280.12,35.41,10.43,321.72
276.54,17.05,9.1,329.36
307.34,29.53,9.16,379.95
249.87,30.27,18.94,177.32
10.0,37.09,13.24,63.19
184.46,9.5,19.92,106.83
84.43,38.89,8.01,163.71
179.74,0.0,9.66,186.06
298.0,20.55,4.67,668.74
230.52,22.68,6.76,374.93
314.81,39.5,17.61,238.04
234.18,30.34,7.91,341.49
70.17,8.92,17.68,53.07
10.0,15.23,5.03,42.73
214.88,32.98,5.79,420.84
178.61,28.81,8.64,250.06
102.31,21.31,9.75,136.95
29.94,22.79,13.69,56.05
126.53,40.44,11.8,167.86
180.55,22.23,8.33,249.98
266.59,28.68,9.47,324.62
218.86,62.55,8.72,344.71
360.81,8.64,6.34,581.94
96.44,2.22,6.45,152.9
288.11,41.75,14.11,266.79
204.73,19.82,2.69,791.56
269.47,25.23,16.47,201.46
156.35,18.28,8.63,208.63
307.17,26.1,6.91,483.68
229.52,53.98,12.96,258.08
132.06,42.03,15.94,145.89
198.8,42.93,14.47,201.78
176.04,8.76,12.01,159.75
248.92,12.73,14.35,192.59
82.02,0.0,3.13,261.72
197.06,17.86,7.91,275.84
239.53,44.35,6.36,443.42
203.3,37.75,14.9,193.09
334.69,26.68,8.47,435.35
277.4,29.67,13.38,251.8
199.25,19.67,12.14,193.58
221.67,33.07,6.55,387.99
229.57,41.49,7.65,362.23
240.33,5.76,15.18,167.01
17.43,34.49,6.9,77.02
169.85,43.99,10.5,227.75
51.56,23.77,6.87,110.71
327.83,40.51,8.74,435.68
193.92,72.22,9.82,305.89
180.67,28.43,6.87,305.69
289.68,35.9,6.16,524.25
242.23,18.93,11.15,245.74
87.14,32.72,6.62,180.68
192.91,36.9,6.76,340.84
166.48,32.92,6.24,316.02
25.55,14.7,9.69,48.43
130.97,33.1,13.77,144.72
181.65,51.93,16.03,191.24
188.5,36.73,7.1,320.73
51.78,44.43,18.6,94.48
315.17,26.44,5.98,566.6
189.79,41.25,14.33,194.28
203.76,34.19,7.11,337.73
240.06,15.74,6.52,392.01
121.19,34.78,7.02,224.78
245.64,15.12,9.79,273.59
163.29,20.51,12.32,163.3
110.34,32.84,12.68,136.28
257.34,34.46,6.22,465.16
349.17,12.16,6.04,596.2
272.48,45.81,6.33,498.94
292.3,38.58,9.55,363.79
147.94,19.43,9.16,190.66
40.24,6.94,6.2,75.31
349.01,27.83,11.08,356.78
405.45,23.31,19.05,247.8
354.28,31.7,7.98,491.44
166.42,24.55,8.27,238.16
84.54,0.0,12.24,69.07
93.43,24.17,7.76,156.59
31.63,25.42,12.68,63.07
189.26,39.5,7.13,324.86
360.57,19.53,17.33,237.37
185.83,55.18,11.38,246.08
230.23,1.33,7.52,308.15
337.56,49.67,7.65,516.03
159.59,26.64,7.94,240.83
403.55,42.89,15.49,324.85
399.21,31.2,4.92,857.37
186.89,47.09,7.33,325.67
142.25,24.19,7.75,219.75
269.72,13.52,9.94,291.71
165.25,51.31,8.92,262.31
84.34,28.3,4.04,251.47
328.12,33.32,8.4,440.58
321.64,48.52,9.6,407.77
215.55,14.52,7.49,309.66
73.71,38.93,12.75,116.23
77.05,21.15,13.68,88.06
210.72,28.02,9.69,259.57
150.01,31.08,10.92,183.97
165.89,7.5,1.36,1234.83
302.2,18.32,8.32,390.89
273.32,50.27,14.02,270.36
337.81,43.29,8.31,471.64
100.94,29.06,7.05,186.75
165.68,33.65,19.11,137.17
275.9,25.59,17.28,198.08
244.81,50.35,11.87,281.76
353.24,26.99,14.56,283.17
242.05,33.48,1.1,2258.21
384.81,47.19,6.85,632.57
254.0,18.34,8.12,340.31
306.22,53.38,9.06,418.21
167.65,7.04,8.04,219.08
201.43,54.44,1.0,2095.95
291.09,24.41,11.54,288.77
361.3,26.36,12.17,336.3
272.92,1.65,16.41,168.81
191.68,23.18,6.85,314.73
337.73,14.4,6.52,539.65
10.0,20.89,1.0,131.33
57.78,27.94,8.83,107.37
268.16,44.37,13.6,263.66
201.41,33.11,7.55,316.34
260.55,34.62,18.57,192.2
206.44,13.57,8.97,250.4
257.09,16.79,10.59,268.0
118.56,56.98,4.55,346.18
257.05,18.97,11.15,259.02
299.44,54.84,2.08,1520.01
322.06,26.35,12.77,291.63
401.36,30.03,12.9,356.23
224.41,46.06,15.44,214.45
227.39,49.08,5.92,457.72
47.68,28.34,10.64,87.31
146.86,24.18,12.26,156.1
180.69,29.16,11.77,197.27
305.03,35.07,6.54,519.1
138.9,43.37,1.0,1454.05
279.63,30.06,11.39,290.65
199.84,39.28,9.39,271.74
182.28,54.58,7.73,317.57
224.89,35.72,13.06,225.83
160.88,34.67,9.82,215.84
157.1,7.22,4.72,343.43
29.52,0.0,2.27,129.81
175.2,35.83,5.48,373.21
152.0,28.58,19.57,120.53
148.4,22.28,12.89,148.54
241.69,33.65,10.75,275.21
265.86,29.09,9.27,330.34
223.22,46.92,9.01,318.11
299.54,31.29,14.67,251.14
257.56,18.8,8.04,348.63
170.49,44.85,12.31,205.81
153.71,26.74,8.61,218.72
231.28,37.9,17.76,187.07
257.38,22.84,12.97,232.71
339.78,20.25,14.98,257.17
319.12,31.26,7.66,463.37
145.85,30.19,14.23,147.77
189.8,37.2,8.75,272.72
267.1,25.97,10.44,294.8
306.8,2.45,16.54,189.17
293.9,23.51,5.83,539.47
193.61,41.91,10.81,241.92
74.6,25.54,11.75,101.79
100.11,26.3,12.08,122.33
227.26,44.8,8.2,344.45
234.22,19.32,18.35,156.66
90.13,6.86,4.82,197.27
204.46,27.59,15.84,170.5
263.12,22.74,14.86,211.17
84.88,15.51,17.6,71.48
310.5,27.37,3.65,892.42
162.25,37.37,6.52,304.73
325.76,29.86,15.97,248.8
146.65,34.6,2.49,640.45
97.34,57.2,3.57,358.14
154.19,24.86,8.05,228.9
190.49,34.18,10.77,228.16
161.15,22.36,16.37,131.99
178.4,17.3,9.26,218.64
233.4,21.23,7.57,340.28
182.88,22.82,11.25,196.85
193.39,35.39,11.88,215.9
29.08,65.24,11.76,122.57
239.17,19.26,9.29,286.39
191.08,23.75,2.18,912.28
361.03,29.05,6.33,613.97
106.04,35.94,15.68,121.53
19.17,33.95,10.75,68.77
261.81,49.26,8.71,374.48
234.65,0.0,14.47,162.13
99.16,0.0,5.48,180.96
47.03,22.56,9.1,85.53
353.74,46.46,10.55,404.95
341.41,6.52,8.23,424.38
10.0,0.0,10.4,9.61
154.18,38.57,9.25,224.54
366.42,33.65,4.4,882.76
152.39,13.65,10.73,162.55
150.94,15.22,4.69,344.89
171.72,15.45,10.66,184.24
87.91,31.66,15.5,104.22
29.52,20.61,8.88,64.17
305.25,37.41,5.31,630.54
15.71,0.0,9.49,16.55
224.73,17.15,6.67,362.54
288.66,13.11,12.38,252.87
54.88,26.15,9.41,97.56
107.57,21.93,16.84,96.78
321.32,41.97,14.65,282.25
253.29,2.11,9.39,272.98
138.27,30.68,12.86,153.52
320.22,38.38,8.43,437.56
320.65,57.85,10.14,403.13
226.91,22.77,8.55,299.41
109.98,34.87,13.07,136.48
158.66,2.94,15.73,105.26
228.64,0.0,13.19,173.28
181.14,42.67,13.69,196.35
293.9,29.92,13.69,259.52
47.02,47.68,12.21,110.04
50.57,9.4,5.44,107.02
218.09,37.8,16.8,186.48
150.85,58.03,17.22,174.66
137.3,36.3,9.06,205.91
23.19,34.15,8.52,78.46
201.95,30.13,12.45,207.41
194.72,6.44,12.2,169.22
265.35,50.33,9.19,364.17
206.89,20.84,5.0,445.05
186.74,37.57,11.22,222.74
317.7,6.55,12.21,270.12
68.75,12.31,12.9,71.75
253.64,51.53,11.4,299.83
32.89,24.79,8.92,74.07
116.16,51.8,13.98,160.82
78.73,28.83,10.26,119.95
278.19,2.37,8.14,345.31
193.46,43.38,9.28,273.6
198.65,21.15,3.02,690.35
89.33,40.48,9.27,157.07
170.03,30.38,12.75,178.89
123.65,6.85,11.36,119.14
238.35,32.46,16.08,196.9
100.89,62.94,8.95,207.17
332.98,37.39,11.95,334.75
32.44,29.14,13.17,68.34
119.35,46.13,19.37,130.81
367.72,33.16,10.58,397.33
156.49,33.14,5.82,318.44
68.51,13.63,13.39,71.6
221.91,33.51,17.46,177.33
152.46,45.53,8.71,243.34
116.41,17.46,13.36,113.3
90.41,51.37,14.91,137.67
476.84,28.62,14.07,381.88
174.84,16.68,10.5,191.51
10.0,44.96,7.21,81.32
349.37,25.7,9.67,399.66
261.11,41.39,11.83,282.72
123.35,25.62,13.63,128.92
106.69,29.1,11.34,137.77
267.35,37.4,8.48,371.36
175.31,34.36,12.22,194.99
10.0,0.07,13.44,7.54
378.72,13.18,11.52,348.57
156.6,43.94,6.66,301.22
349.56,28.02,9.27,418.93
327.84,22.14,13.79,270.93
99.9,9.62,4.47,238.02
303.32,13.8,1.63,1884.66
134.86,0.0,16.03,84.11
13.33,28.48,12.05,53.79
157.54,21.02,12.43,158.31
239.76,15.5,5.69,444.43
153.73,28.98,12.95,162.17
169.3,35.46,11.1,205.69
314.36,61.4,3.66,950.36
210.65,7.32,15.7,145.18
115.67,47.39,10.63,179.85
270.2,44.6,8.42,387.97
219.77,18.31,8.49,286.38
10.0,33.05,1.94,101.14
242.84,23.14,12.37,230.96
239.18,32.79,11.05,265.68
202.01,52.64,9.22,297.97
289.17,39.08,15.11,249.95
132.76,37.63,4.46,353.81
233.65,23.55,7.61,342.23
43.3,7.74,6.6,77.22
240.71,26.87,8.88,311.23
395.31,48.1,10.27,457.07
100.51,7.09,11.72,96.4
124.02,14.17,8.61,165.27
129.0,31.89,6.49,246.59
213.0,15.23,16.74,150.05
93.7,18.11,19.65,74.86
242.12,23.65,10.57,264.47
284.68,9.52,6.97,422.55
253.43,15.39,15.9,182.46
23.16,40.55,4.21,115.8
299.52,10.39,8.66,361.41
293.74,6.03,7.22,416.14
283.02,20.55,5.36,558.66
237.28,40.98,8.88,328.68
222.02,27.05,6.54,379.88
303.24,23.03,10.05,336.26
392.35,30.67,10.11,434.13
104.7,3.81,7.51,145.04
307.81,37.42,8.52,417.5
191.38,35.75,9.08,264.48
187.03,23.86,13.24,177.06
46.35,45.09,9.41,116.91
171.52,13.09,13.3,148.61
100.27,46.92,12.34,151.62
153.61,32.32,12.29,173.51
90.18,24.95,15.55,95.42
155.11,29.7,5.52,325.42
159.39,28.39,8.11,239.19
209.68,48.3,17.05,195.41
38.53,13.85,8.97,63.72
55.45,18.56,1.0,582.33
236.19,45.54,9.19,325.38
120.26,21.07,10.54,145.7
307.45,43.51,1.0,3139.79
222.53,55.49,15.34,228.34
260.68,23.97,7.15,400.79
341.07,40.22,11.31,361.78
169.03,12.69,9.1,204.87
142.55,41.32,4.85,356.11
287.17,32.99,5.72,551.71
250.95,37.1,6.26,456.55
181.27,20.32,14.34,156.86
339.15,5.08,9.41,368.04
178.78,37.55,7.91,282.26
203.28,0.0,6.26,324.64
202.12,25.24,14.78,174.57
106.54,44.12,15.86,133.37
207.76,32.88,14.74,190.28
339.68,59.23,11.97,372.62
244.5,45.38,11.16,287.16
203.11,20.19,5.14,425.72
183.82,30.41,9.02,249.48
233.09,29.29,7.26,364.79
274.98,6.27,2.7,1028.61
260.92,15.89,14.23,207.23
166.81,21.59,7.22,263.53
232.48,0.0,14.78,157.25
247.99,30.71,13.53,229.4
99.28,26.26,12.23,120.59
