height_mm,rainfall_mm_per_h,speed_mm_per_min,time_to_recede_min
443.53,18.86,-2.08,-1.0
370.78,33.2,-0.69,-1.0
435.16,12.75,-5.0,-1.0
443.51,6.35,-1.65,-1.0
399.34,2.93,-2.81,-1.0
275.68,15.27,-1.05,-1.0
344.22,7.88,-3.45,-1.0
164.15,8.7,-0.92,-1.0
369.46,38.04,-0.25,-1.0
171.7,0.79,0.33,516.73
377.58,27.89,-2.35,-1.0
191.84,18.97,-0.09,-1.0
147.02,25.33,1.26,116.35
166.11,28.14,1.0,166.18
100.8,15.67,0.88,114.61
387.5,14.76,-0.24,-1.0
392.96,36.67,-0.47,-1.0
305.97,43.56,-0.44,-1.0
164.55,9.63,0.44,376.99
133.42,4.88,1.65,80.78
107.65,44.89,1.39,77.18
166.3,17.49,1.93,86.25
456.34,27.57,-1.21,-1.0
196.61,17.98,-1.49,-1.0
241.71,6.29,-2.05,-1.0
142.14,29.47,-0.47,-1.0
188.94,26.26,1.57,119.98
307.69,10.15,-3.44,-1.0
343.1,22.59,-0.84,-1.0
198.14,39.85,0.56,352.31
123.09,29.52,2.51,48.98
256.41,4.85,-0.29,-1.0
193.68,27.4,-1.95,-1.0
187.82,35.14,-1.32,-1.0
483.95,39.64,-4.61,-1.0
346.52,31.46,-2.27,-1.0
322.75,7.63,-1.5,-1.0
266.31,35.51,-2.41,-1.0
271.58,33.87,1.49,182.24
316.36,1.22,-3.15,-1.0
378.57,20.59,0.23,1621.74
380.86,16.65,-0.03,-1.0
168.68,33.47,1.66,101.57
300.05,10.81,-2.04,-1.0
264.78,29.54,-0.13,-1.0
448.21,45.66,-4.4,-1.0
352.57,39.89,-0.16,-1.0
313.0,46.07,-1.24,-1.0
146.16,48.93,-0.08,-1.0
342.26,0.53,-3.26,-1.0
146.88,31.14,-3.19,-1.0
234.88,20.64,-1.91,-1.0
157.14,42.99,2.1,74.9
376.83,12.59,-2.37,-1.0
182.5,49.05,-0.08,-1.0
256.74,30.69,0.42,617.33
458.27,39.68,0.13,3642.72
181.73,4.28,2.17,83.74
303.12,9.17,-2.49,-1.0
267.71,37.92,-3.59,-1.0
107.25,1.1,4.47,24.01
417.1,40.84,1.23,338.43
127.62,0.7,1.01,126.79
289.7,32.86,-2.8,-1.0
324.27,18.25,0.2,1604.3
351.37,30.57,-1.68,-1.0
375.45,34.8,-1.92,-1.0
201.31,17.12,1.33,151.52
103.99,5.4,1.46,71.15
389.38,3.48,-3.67,-1.0
314.26,29.45,-1.63,-1.0
434.45,26.03,-1.35,-1.0
428.56,37.11,-1.52,-1.0
437.33,25.49,-1.98,-1.0
294.04,21.12,0.46,639.55
233.45,19.9,-0.88,-1.0
416.62,1.32,-1.9,-1.0
280.52,16.78,-5.0,-1.0
173.38,48.8,-0.41,-1.0
441.99,43.68,-1.27,-1.0
453.02,16.47,-3.12,-1.0
286.52,29.39,-1.56,-1.0
130.28,42.36,-0.86,-1.0
255.13,22.06,0.95,267.5
421.42,0.9,-1.39,-1.0
460.71,3.73,-1.37,-1.0
181.39,25.52,-2.4,-1.0
126.79,48.47,0.49,258.0
450.94,34.66,-2.93,-1.0
255.76,3.55,-0.98,-1.0
316.7,9.47,-2.09,-1.0
487.23,38.57,-3.39,-1.0
126.63,42.07,2.01,63.05
359.33,30.88,-4.46,-1.0
129.64,32.22,3.37,38.47
250.19,1.42,0.22,1117.48
421.53,41.43,-2.28,-1.0
273.39,39.41,0.63,436.47
498.87,12.95,-5.0,-1.0
323.62,35.43,-2.23,-1.0
228.46,10.74,-0.47,-1.0
188.04,2.02,2.17,86.74
240.21,10.06,-0.47,-1.0
249.01,8.93,0.18,1346.39
127.49,16.89,-0.16,-1.0
247.83,20.92,0.25,983.58
285.7,25.43,1.66,172.22
389.1,23.84,-0.4,-1.0
362.69,13.53,-1.75,-1.0
383.51,1.46,-0.82,-1.0
103.35,30.26,1.83,56.39
187.07,19.79,0.89,210.37
364.67,14.93,0.02,17207.36
293.6,43.35,0.72,407.34
102.13,37.34,0.79,129.6
421.8,42.89,-1.26,-1.0
409.12,24.75,-2.67,-1.0
319.37,6.55,-2.58,-1.0
126.59,34.81,0.33,383.7
406.61,10.3,-2.18,-1.0
333.49,22.06,-3.83,-1.0
412.78,3.25,-0.84,-1.0
400.7,41.27,-5.0,-1.0
421.2,6.3,1.86,226.43
307.2,45.15,1.18,260.17
156.13,43.21,0.05,3308.62
368.46,23.23,-1.67,-1.0
348.19,37.22,-1.03,-1.0
396.9,30.97,-2.85,-1.0
167.95,40.15,0.61,275.6
177.99,21.59,0.0,43420.33
456.16,39.29,-2.7,-1.0
399.99,23.12,-1.73,-1.0
463.29,47.05,-4.6,-1.0
403.49,24.32,-1.98,-1.0
338.86,23.13,-1.14,-1.0
361.65,39.25,-1.42,-1.0
455.65,41.08,-2.88,-1.0
331.52,27.72,0.39,846.67
352.96,8.99,-2.06,-1.0
162.59,23.39,0.72,227.37
289.57,48.4,1.05,275.71
386.56,37.65,-1.98,-1.0
208.38,40.56,0.24,875.81
180.9,1.64,0.05,3898.21
225.53,23.39,1.6,140.89
196.6,32.33,-0.35,-1.0
185.97,41.5,2.07,90.04
269.94,2.46,-0.85,-1.0
463.14,42.62,-3.92,-1.0
302.82,27.42,-0.01,-1.0
175.17,9.87,-0.21,-1.0
130.79,15.86,1.62,80.59
378.46,14.1,-5.0,-1.0
253.12,26.54,-0.52,-1.0
428.73,2.58,-2.98,-1.0
363.8,7.93,-3.23,-1.0
418.5,40.63,-3.01,-1.0
208.78,6.63,-0.95,-1.0
376.94,11.67,-1.84,-1.0
205.62,22.67,-2.11,-1.0
475.63,25.86,-2.28,-1.0
354.55,38.18,0.5,703.72
229.8,22.37,0.12,1863.1
207.8,39.49,1.14,183.02
176.37,30.92,1.88,93.91
377.86,5.65,0.08,4960.67
187.49,7.82,2.93,63.98
338.12,21.85,-2.13,-1.0
205.85,19.84,-1.14,-1.0
364.79,37.18,-0.47,-1.0
425.98,29.04,-1.2,-1.0
411.21,19.41,-0.95,-1.0
404.34,8.54,0.79,511.49
175.09,11.34,0.27,657.82
135.35,28.78,1.29,105.28
379.58,21.17,-3.27,-1.0
247.34,25.75,2.73,90.61
272.94,8.53,-1.23,-1.0
112.46,33.15,0.41,272.25
203.83,42.63,-0.56,-1.0
113.47,12.9,-0.1,-1.0
451.67,24.58,-3.61,-1.0
197.36,48.78,-0.76,-1.0
322.93,16.66,-3.28,-1.0
115.59,29.75,-0.33,-1.0
366.74,4.51,1.26,291.98
229.21,30.3,0.81,282.5
459.17,4.48,-1.2,-1.0
455.25,47.96,-0.79,-1.0
230.12,35.78,2.45,93.92
460.38,39.41,-5.0,-1.0
498.46,35.21,-4.83,-1.0
430.17,29.49,-3.51,-1.0
437.95,22.5,-3.08,-1.0
199.6,42.92,-0.45,-1.0
330.68,47.84,-1.98,-1.0
126.9,24.95,1.06,119.73
137.97,46.58,0.67,204.92
499.56,29.17,-4.08,-1.0
230.66,26.92,-3.57,-1.0
399.27,22.72,-3.48,-1.0
422.67,10.46,-3.05,-1.0
443.21,0.19,-2.8,-1.0
499.05,12.08,-4.69,-1.0
196.6,25.49,-0.7,-1.0
116.14,19.0,-0.86,-1.0
264.48,22.42,-0.83,-1.0
152.03,49.03,-1.13,-1.0
108.97,17.51,-0.36,-1.0
244.17,22.61,-2.4,-1.0
413.5,6.68,-2.37,-1.0
326.47,2.4,-2.56,-1.0
225.11,38.77,1.11,202.97
361.74,28.53,-1.01,-1.0
192.81,38.04,-0.03,-1.0
105.75,7.49,-0.25,-1.0
405.74,28.59,-1.49,-1.0
349.5,12.68,-0.46,-1.0
404.92,11.4,-1.84,-1.0
115.58,0.58,3.25,35.56
434.85,6.52,-1.66,-1.0
347.81,15.46,-0.11,-1.0
325.36,5.84,-1.05,-1.0
349.85,49.29,-0.48,-1.0
445.77,15.43,-3.65,-1.0
334.77,6.52,-2.04,-1.0
332.38,9.95,-0.8,-1.0
496.27,29.39,-2.45,-1.0
402.69,3.2,-1.27,-1.0
276.92,43.12,0.88,314.17
382.96,48.07,-3.97,-1.0
255.69,12.34,-2.02,-1.0
191.55,22.5,0.43,446.65
338.74,1.11,-2.47,-1.0
471.27,32.04,2.35,200.21
471.66,20.7,-1.94,-1.0
236.76,13.5,-0.49,-1.0
311.07,10.34,-1.88,-1.0
184.65,32.7,-0.57,-1.0
498.25,20.81,-2.94,-1.0
492.45,8.98,-2.76,-1.0
359.8,34.46,-2.28,-1.0
421.77,28.25,-2.63,-1.0
386.04,42.93,0.16,2474.2
337.26,5.87,0.7,478.98
121.34,39.28,1.16,104.18
281.91,33.68,-2.83,-1.0
369.91,5.75,-0.89,-1.0
371.01,34.74,0.62,597.16
249.25,22.08,1.56,159.55
476.68,47.25,-1.67,-1.0
166.94,7.08,2.46,67.75
300.14,32.14,-0.92,-1.0
376.35,19.1,-0.82,-1.0
378.85,47.84,-2.81,-1.0
359.46,16.5,-1.16,-1.0
210.12,48.11,1.89,110.99
162.48,45.07,-0.51,-1.0
354.38,13.52,-2.84,-1.0
339.72,40.18,-1.25,-1.0
171.74,49.78,-0.06,-1.0
382.06,12.63,-0.85,-1.0
282.07,21.84,-1.5,-1.0
367.1,26.01,0.91,404.92
434.95,14.75,-4.28,-1.0
167.89,0.76,2.2,76.26
107.66,11.01,-0.22,-1.0
411.64,14.1,-4.81,-1.0
343.88,22.18,-1.08,-1.0
379.86,8.56,-2.18,-1.0
435.26,43.66,-4.02,-1.0
421.12,35.25,-4.73,-1.0
484.37,4.26,-2.86,-1.0
314.37,32.5,0.32,982.37
295.4,32.68,-0.08,-1.0
260.75,47.81,-0.52,-1.0
161.48,0.15,1.1,146.33
329.04,12.4,-1.33,-1.0
210.81,46.39,-2.25,-1.0
468.52,46.61,-4.82,-1.0
333.28,36.03,-1.64,-1.0
337.14,38.29,-1.61,-1.0
241.97,4.57,0.86,282.42
120.8,25.69,1.93,62.65
112.7,11.58,1.78,63.29
269.33,9.06,-1.11,-1.0
133.83,40.52,-1.41,-1.0
342.74,6.75,-0.81,-1.0
452.39,23.43,-1.74,-1.0
453.17,46.93,-5.0,-1.0
363.62,9.29,-2.89,-1.0
184.49,48.9,-0.88,-1.0
445.2,49.71,-2.27,-1.0
454.44,27.78,-3.75,-1.0
178.66,8.51,0.16,1143.92
394.97,15.81,-2.27,-1.0
214.61,21.22,-0.38,-1.0
421.06,15.47,-3.29,-1.0
498.9,14.03,-3.95,-1.0
112.01,48.61,-0.74,-1.0
458.95,7.67,-2.02,-1.0
349.05,36.67,-0.63,-1.0
489.35,0.02,-4.05,-1.0
286.0,29.81,1.42,201.28
438.96,45.8,-2.86,-1.0
124.96,14.4,3.05,41.03
234.11,9.28,-1.3,-1.0
126.81,32.58,-2.31,-1.0
490.14,35.63,-2.3,-1.0
426.79,34.4,-1.9,-1.0
441.02,15.97,-2.36,-1.0
475.19,12.61,-3.72,-1.0
134.04,47.8,0.61,220.56
254.24,46.16,-1.31,-1.0
128.41,22.87,0.26,489.5
184.32,42.31,1.42,129.87
191.75,22.62,0.36,534.32
287.64,21.22,0.04,7471.59
207.42,7.84,-0.42,-1.0
140.39,21.32,0.08,1690.21
167.0,26.87,-1.4,-1.0
158.91,1.13,-0.14,-1.0
489.23,22.21,-5.0,-1.0
403.72,39.07,-2.92,-1.0
487.1,34.0,-2.99,-1.0
275.9,31.76,0.09,3187.76
211.35,45.48,-0.52,-1.0
419.32,0.9,-1.67,-1.0
230.5,27.85,-3.57,-1.0
219.75,39.37,-0.28,-1.0
193.0,27.07,-2.45,-1.0
151.87,16.19,-1.33,-1.0
202.59,6.81,-0.31,-1.0
242.13,44.38,1.49,162.16
369.6,23.54,-1.14,-1.0
125.03,43.91,0.78,160.89
184.2,29.29,0.13,1431.52
423.61,33.71,-3.31,-1.0
158.77,40.21,-0.4,-1.0
237.06,32.96,0.27,876.42
445.86,19.9,-4.54,-1.0
161.97,25.68,1.27,127.55
133.09,40.15,0.09,1542.38
293.82,18.68,0.3,978.78
220.97,19.41,1.23,179.36
325.36,4.78,-3.76,-1.0
421.52,45.73,-3.09,-1.0
154.86,4.55,-0.83,-1.0
332.28,32.41,-4.04,-1.0
302.2,20.66,-2.57,-1.0
157.63,20.28,4.09,38.58
349.6,33.98,-0.58,-1.0
209.46,3.35,2.78,75.31
295.13,29.69,0.29,1009.66
132.91,38.6,-0.44,-1.0
283.83,41.41,-1.41,-1.0
222.59,8.53,0.66,338.89
428.95,44.87,-1.63,-1.0
122.79,32.81,-0.09,-1.0
267.44,44.09,-2.94,-1.0
283.37,24.26,4.1,69.15
390.0,27.1,-2.11,-1.0
329.72,45.95,-1.79,-1.0
366.88,45.0,-1.5,-1.0
410.82,22.41,-2.47,-1.0
444.88,13.72,-2.26,-1.0
225.55,19.66,1.67,134.66
315.21,19.39,-1.34,-1.0
436.04,14.34,-4.1,-1.0
495.78,13.43,-3.2,-1.0
455.81,43.05,-3.25,-1.0
248.59,3.49,1.65,150.66
178.07,33.88,1.98,90.11
295.76,8.64,-0.8,-1.0
396.66,17.23,-3.88,-1.0
297.03,3.08,-2.81,-1.0
293.27,13.5,-0.91,-1.0
435.29,38.42,-1.85,-1.0
244.56,44.25,-1.01,-1.0
443.92,11.08,-3.16,-1.0
262.72,23.18,-1.52,-1.0
231.29,23.52,-0.35,-1.0
281.6,43.68,-4.39,-1.0
404.98,38.14,-3.7,-1.0
150.4,25.65,-0.44,-1.0
178.57,33.54,2.03,88.16
480.58,42.37,-4.03,-1.0
170.2,0.48,0.57,299.25
327.09,20.14,-0.93,-1.0
331.73,45.36,0.63,526.87
295.85,37.02,0.94,316.29
357.9,27.14,-1.67,-1.0
191.93,26.48,-0.63,-1.0
321.06,17.39,-2.21,-1.0
248.87,26.03,-0.85,-1.0
364.67,32.77,-2.3,-1.0
156.49,20.92,1.27,123.65
328.35,35.71,-0.65,-1.0
174.11,43.06,1.15,151.84
211.46,7.73,1.77,119.17
187.48,22.58,2.92,64.22
173.14,20.4,0.46,379.98
430.28,34.37,-0.65,-1.0
214.28,12.49,-0.67,-1.0
470.85,32.01,-0.93,-1.0
487.97,43.87,-1.29,-1.0
328.5,20.91,0.23,1443.45
157.2,45.55,0.57,276.23
249.82,49.66,-1.5,-1.0
419.09,5.3,-4.28,-1.0
246.96,11.65,-0.53,-1.0
134.81,47.52,2.95,45.67
322.71,47.92,-1.69,-1.0
438.05,4.89,-1.2,-1.0
418.37,0.75,-0.92,-1.0
170.05,8.06,-0.13,-1.0
369.11,49.8,0.28,1302.15
188.2,9.0,-4.25,-1.0
187.28,25.13,-1.71,-1.0
449.63,42.42,-3.87,-1.0
199.87,1.02,-1.23,-1.0
205.3,30.22,0.45,454.8
100.26,13.85,1.43,69.99
448.27,43.12,-1.89,-1.0
417.04,14.17,-1.28,-1.0
350.93,34.34,-2.93,-1.0
400.11,33.71,-3.83,-1.0
160.82,11.07,0.99,163.06
283.33,1.74,-1.78,-1.0
240.49,20.46,-2.76,-1.0
137.51,14.46,2.08,66.05
294.45,40.45,1.15,256.46
468.3,40.02,-0.35,-1.0
116.02,22.85,1.12,103.57
216.58,30.33,0.77,280.17
183.02,30.21,2.22,82.27
195.26,41.36,-0.91,-1.0
463.37,21.25,-0.97,-1.0
287.23,13.77,-0.46,-1.0
286.52,13.25,0.51,566.95
404.23,26.81,-1.76,-1.0
161.8,22.46,2.33,69.55
294.91,22.01,-0.61,-1.0
271.99,4.56,-2.95,-1.0
338.76,35.93,0.79,428.68
499.82,10.69,-4.42,-1.0
407.78,9.85,-0.2,-1.0
259.15,20.64,-0.73,-1.0
431.02,11.39,-0.55,-1.0
168.28,29.19,2.02,83.34
112.19,18.57,1.52,73.64
181.78,22.45,0.95,192.36
236.16,26.86,0.27,867.31
304.23,10.18,-4.06,-1.0
346.05,7.79,-1.28,-1.0
464.24,44.02,-4.32,-1.0
303.94,21.69,-0.78,-1.0
300.51,20.6,-2.72,-1.0
120.1,1.78,-0.98,-1.0
113.96,24.9,3.27,34.88
320.46,27.71,0.4,802.1
275.27,27.94,-0.76,-1.0
435.67,35.35,-2.08,-1.0
164.27,8.87,-0.01,-1.0
109.99,12.61,1.75,62.67
279.62,40.54,-1.81,-1.0
194.99,47.36,1.54,126.56
119.85,6.8,0.42,284.05
389.84,24.88,-2.53,-1.0
144.64,10.71,0.59,246.74
343.33,3.0,-2.32,-1.0
212.42,16.28,0.37,575.94
169.4,7.18,-0.5,-1.0
251.9,35.5,0.18,1370.67
420.58,26.69,-0.38,-1.0
256.84,7.19,-1.65,-1.0
400.31,0.46,-2.2,-1.0
150.19,40.41,1.19,126.21
409.11,8.81,-2.74,-1.0
194.77,30.31,0.75,260.13
370.96,16.85,-0.88,-1.0
326.31,29.27,0.36,902.0
471.66,15.78,-3.63,-1.0
254.93,4.35,-1.96,-1.0
126.47,11.15,0.27,461.6
107.66,9.4,-0.53,-1.0
430.74,21.4,-1.46,-1.0
309.89,32.91,-2.84,-1.0
410.1,13.19,1.4,293.23
193.77,0.6,2.01,96.59
238.03,25.95,-0.36,-1.0
112.04,30.29,2.18,51.38
484.6,48.14,-5.0,-1.0
367.15,29.47,2.11,173.71
473.28,23.56,-3.62,-1.0
206.2,28.67,-0.24,-1.0
344.59,46.4,-4.23,-1.0
371.4,41.42,-0.98,-1.0
227.02,16.15,-1.93,-1.0
439.24,11.86,-2.24,-1.0
478.86,13.13,-3.61,-1.0
453.94,25.22,-4.16,-1.0
395.63,37.2,-3.16,-1.0
210.99,25.16,0.23,922.05
212.65,3.39,-2.05,-1.0
485.34,36.18,-3.98,-1.0
104.11,40.3,1.95,53.29
386.42,14.47,2.04,189.47
382.5,33.21,-1.11,-1.0
349.08,21.33,-2.87,-1.0
496.04,44.46,-3.51,-1.0
224.75,42.26,-0.2,-1.0
235.99,26.27,-0.88,-1.0
131.58,34.58,2.04,64.53
277.12,44.17,-0.44,-1.0
204.42,24.79,1.32,155.15
237.35,15.66,-0.85,-1.0
433.83,37.68,-0.35,-1.0
474.19,11.0,-2.99,-1.0
174.29,19.43,-1.2,-1.0
249.0,43.29,2.78,89.7
471.45,36.22,-5.0,-1.0
124.72,20.19,-0.36,-1.0
136.94,10.74,-0.31,-1.0
165.12,17.8,4.11,40.16
338.09,14.21,1.33,254.31
160.19,8.8,2.64,60.7
487.23,37.17,-3.37,-1.0
278.69,12.6,2.85,97.7
300.61,22.71,-0.45,-1.0
198.66,19.29,1.48,134.3
288.38,49.1,-0.61,-1.0
364.77,19.55,-1.72,-1.0
400.47,4.0,-2.38,-1.0
401.55,4.49,-2.33,-1.0
331.16,29.54,-0.4,-1.0
461.74,29.97,-2.07,-1.0
426.96,20.94,-2.32,-1.0
402.82,21.59,0.24,1706.19
122.24,2.7,-3.67,-1.0
102.75,25.83,1.74,59.14
184.98,25.24,1.23,150.78
365.41,7.48,0.07,5507.31
264.48,5.19,-0.74,-1.0
260.96,6.18,-0.3,-1.0
453.83,5.05,-1.06,-1.0
458.23,30.49,-0.35,-1.0
463.67,9.82,-3.09,-1.0
225.55,12.57,0.14,1556.05
376.42,8.68,0.75,499.47
208.65,47.89,-3.27,-1.0
176.24,42.73,-0.8,-1.0
173.85,11.52,2.46,70.67
236.84,16.38,1.27,186.44
271.98,10.49,0.06,4260.56
432.38,24.59,-3.0,-1.0
147.96,0.98,-0.8,-1.0
393.97,33.57,-2.83,-1.0
312.58,26.16,1.2,261.31
215.18,44.93,-1.09,-1.0
297.13,8.22,-0.82,-1.0
219.98,40.21,-1.33,-1.0
338.43,39.6,-0.12,-1.0
273.54,6.36,-1.54,-1.0
165.76,19.93,0.2,845.78
146.63,8.51,-1.99,-1.0
318.68,12.74,-3.61,-1.0
460.97,13.16,-2.6,-1.0
237.58,27.81,-2.36,-1.0
393.2,20.57,1.23,320.81
363.46,47.39,-4.73,-1.0
472.62,6.32,-3.93,-1.0
428.39,48.68,-2.26,-1.0
326.64,11.53,-1.81,-1.0
362.81,38.64,-3.28,-1.0
459.35,16.95,-4.03,-1.0
259.81,7.15,-2.08,-1.0
230.72,42.89,-0.74,-1.0
104.32,15.44,3.88,26.86
430.62,32.94,-2.19,-1.0
420.39,28.32,-0.43,-1.0
141.78,23.59,1.34,105.6
330.74,24.79,0.36,910.22
285.59,36.61,-5.0,-1.0
147.48,4.39,0.07,2153.78
492.23,33.41,-0.96,-1.0
185.88,44.79,-0.72,-1.0
126.89,2.89,3.37,37.6
337.94,7.03,0.85,399.24
395.55,35.83,-2.66,-1.0
112.98,21.86,0.12,978.32
363.49,20.18,-3.16,-1.0
312.92,6.85,-2.07,-1.0
141.31,25.34,-1.26,-1.0
169.01,6.33,0.95,177.32
327.19,23.83,-3.46,-1.0
218.54,38.18,0.72,303.46
475.33,12.91,-1.81,-1.0
427.5,24.04,-4.77,-1.0
493.43,49.6,-0.61,-1.0
203.87,34.33,0.73,278.61
487.89,42.07,-1.75,-1.0
272.49,20.74,-1.86,-1.0
239.01,38.39,0.54,439.76
120.14,2.03,2.49,48.28
121.11,6.15,0.64,188.93
376.8,10.15,1.23,305.14
283.17,20.1,-0.77,-1.0
190.61,42.29,1.81,105.59
345.59,17.31,-1.02,-1.0
201.14,32.73,0.87,232.04
331.05,35.47,-3.82,-1.0
243.68,29.31,0.12,2035.01
429.42,17.86,-3.4,-1.0
428.28,28.85,-3.55,-1.0
290.94,17.11,1.71,170.46
240.33,4.19,-0.72,-1.0
245.02,49.64,-1.96,-1.0
422.29,6.36,-2.76,-1.0
231.27,3.62,-2.26,-1.0
183.62,43.93,2.31,79.33
133.88,15.09,-0.38,-1.0
286.68,32.51,-0.07,-1.0
292.85,16.45,1.11,264.87
436.36,19.57,-3.11,-1.0
188.5,13.11,0.91,206.44
252.4,17.15,-2.07,-1.0
423.36,20.54,1.44,295.02
429.45,36.02,-0.89,-1.0
253.84,25.58,-0.83,-1.0
283.65,47.18,-2.0,-1.0
221.31,2.09,-0.38,-1.0
473.02,25.15,-3.24,-1.0
147.46,29.21,3.45,42.68
473.5,46.01,-4.57,-1.0
373.55,2.46,-1.53,-1.0
312.63,28.67,-1.15,-1.0
113.06,42.68,0.69,163.09
290.24,12.1,-1.07,-1.0
263.1,43.81,-0.81,-1.0
164.49,0.95,1.66,98.81
362.56,36.62,-0.71,-1.0
488.46,46.66,-2.26,-1.0
324.88,32.86,-5.0,-1.0
385.9,21.95,-1.41,-1.0
127.38,2.24,-1.76,-1.0
267.07,46.01,0.3,893.76
146.54,23.51,2.75,53.36
345.12,1.45,-2.84,-1.0
475.39,34.49,-3.15,-1.0
364.71,24.09,-2.55,-1.0
130.72,6.22,2.55,51.35
241.87,10.71,-0.28,-1.0
320.27,3.22,1.39,230.43
261.28,28.71,0.01,33496.63
433.46,31.1,-1.97,-1.0
425.87,25.29,-2.16,-1.0
344.73,40.86,-0.22,-1.0
249.38,43.05,-3.1,-1.0
202.13,30.78,0.11,1894.94
142.35,0.64,0.47,301.95
241.96,34.76,0.67,361.92
265.27,20.9,-0.93,-1.0
370.33,28.28,-3.26,-1.0
363.26,32.45,-1.62,-1.0
128.04,17.51,-0.9,-1.0
258.1,45.85,-3.47,-1.0
172.71,6.7,1.36,126.66
162.73,33.58,1.24,131.09
430.92,0.22,-1.61,-1.0
116.77,46.23,2.79,41.9
267.67,5.63,-1.67,-1.0
167.28,4.74,-1.82,-1.0
451.73,16.65,-2.62,-1.0
322.82,18.68,-1.75,-1.0
192.55,10.72,-1.19,-1.0
300.97,29.26,-1.13,-1.0
392.59,22.15,-2.84,-1.0
483.25,1.71,-5.0,-1.0
188.18,15.98,-0.54,-1.0
454.47,40.52,-4.25,-1.0
473.72,34.49,-2.39,-1.0
466.57,36.24,-3.65,-1.0
354.17,34.91,0.13,2815.54
351.93,15.55,0.89,396.98
261.28,4.98,0.41,643.19
400.96,13.62,-4.34,-1.0
312.52,41.59,1.13,275.93
370.98,49.02,0.65,567.39
271.38,24.69,-0.69,-1.0
392.6,0.49,0.06,6722.19
429.79,7.0,-3.13,-1.0
158.57,16.1,-2.39,-1.0
433.17,28.93,-3.47,-1.0
316.12,3.75,1.43,220.64
437.87,47.17,-4.62,-1.0
272.52,18.25,-0.73,-1.0
251.62,45.63,-0.46,-1.0
466.02,39.03,-3.43,-1.0
200.47,37.77,-0.67,-1.0
437.68,30.34,-2.27,-1.0
293.61,31.34,-1.78,-1.0
305.64,31.9,-3.19,-1.0
223.39,31.44,0.09,2519.18
329.22,27.69,0.32,1035.66
230.08,49.32,1.0,229.28
115.71,36.61,-0.37,-1.0
208.8,38.85,-1.96,-1.0
102.55,43.62,0.55,187.07
491.34,10.78,-0.56,-1.0
486.3,4.19,-1.89,-1.0
258.06,24.14,0.48,542.92
391.35,25.7,-0.58,-1.0
238.32,41.46,0.25,961.27
368.44,22.19,-1.5,-1.0
422.17,28.54,-1.23,-1.0
478.7,26.35,-3.61,-1.0
260.08,1.91,-2.72,-1.0
413.32,30.76,-1.05,-1.0
206.37,41.4,1.79,115.11
496.13,7.88,-4.64,-1.0
110.31,29.72,2.13,51.79
341.41,29.68,1.11,308.4
363.8,8.21,-1.64,-1.0
375.22,6.17,-2.98,-1.0
148.16,49.0,0.7,210.75
475.41,19.69,-3.58,-1.0
172.47,11.37,-0.65,-1.0
349.1,8.57,-0.84,-1.0
189.07,33.38,-2.3,-1.0
222.89,30.47,-2.39,-1.0
318.58,32.18,-1.16,-1.0
266.88,4.4,-0.7,-1.0
164.09,44.68,0.87,187.65
168.37,19.46,3.13,53.81
267.26,15.67,-0.52,-1.0
402.91,23.12,-1.13,-1.0
459.19,19.5,-4.06,-1.0
133.65,43.18,1.82,73.62
257.24,46.46,-1.36,-1.0
140.1,15.17,0.71,198.4
106.64,43.2,0.77,138.43
364.69,39.08,-0.1,-1.0
340.98,46.54,-3.37,-1.0
165.21,12.29,-3.08,-1.0
193.53,28.85,-0.26,-1.0
109.48,13.73,1.61,68.09
433.98,41.2,-2.11,-1.0
489.88,0.27,-1.05,-1.0
154.18,28.24,1.11,138.38
192.59,16.96,-0.77,-1.0
447.36,16.13,-5.0,-1.0
470.59,32.25,-3.06,-1.0
267.85,42.57,0.86,310.22
120.25,30.46,0.21,574.15
115.76,42.66,0.88,130.81
329.58,13.23,-0.66,-1.0
257.16,25.98,-2.09,-1.0
111.46,22.53,1.82,61.23
333.3,0.58,1.12,296.88
104.52,27.84,0.7,150.27
414.95,33.08,-3.84,-1.0
222.57,29.6,-0.33,-1.0
116.1,36.81,-2.5,-1.0
335.34,28.57,-0.85,-1.0
259.07,3.34,0.09,2954.97
489.52,5.82,-0.38,-1.0
317.68,29.82,-1.47,-1.0
210.1,13.75,0.51,410.53
383.78,3.98,-3.13,-1.0
208.6,21.48,-0.62,-1.0
461.7,27.72,-4.9,-1.0
249.89,16.44,-0.79,-1.0
319.95,36.02,-1.66,-1.0
120.23,32.19,1.25,96.45
270.45,16.64,-1.64,-1.0
432.95,37.74,-2.2,-1.0
422.26,32.43,-2.72,-1.0
189.73,31.87,-0.39,-1.0
190.43,27.67,0.22,880.7
426.92,0.57,-2.21,-1.0
472.16,34.83,-1.58,-1.0
138.14,18.8,0.44,315.69
280.02,47.13,-1.33,-1.0
234.98,40.9,-0.62,-1.0
448.28,29.38,-3.55,-1.0
133.41,12.61,0.13,1058.53
184.45,10.19,3.2,57.6
400.99,17.02,-3.38,-1.0
120.52,23.83,0.38,319.81
297.01,14.8,-1.55,-1.0
276.84,25.75,-1.14,-1.0
233.76,8.27,-0.83,-1.0
257.83,48.89,-0.16,-1.0
311.98,5.4,-3.69,-1.0
164.55,46.6,1.91,86.14
328.8,45.68,-0.34,-1.0
422.17,26.27,-4.09,-1.0
404.06,36.25,-5.0,-1.0
161.56,21.8,-1.08,-1.0
159.7,31.5,0.04,4094.61
